,combat_id,monster_name,count,killed,combat_size,fraction,cr,xp,combat_total_xp,combat_min_xp,combat_max_xp,combat_avg_xp,is_lowest_xp,avg_frac,avg_count
19078,1660868856-d367faa0-8963-40ae-8b31-9f6cb3db81c7,constrictor snake,1,1,3,0.3333333333333333,0.25,50,2550,50,2300,850.0,1,0.5274883162814197,2.3448275862068964
19079,1660868856-d367faa0-8963-40ae-8b31-9f6cb3db81c7,dire wolf,1,0,3,0.3333333333333333,1.0,200,2550,50,2300,850.0,0,0.4398012336088804,2.0720720720720722
19080,1653968935-5581cfae-4c4e-4f72-9488-a010aaedca0d,giant rat,2,2,3,0.6666666666666666,0.125,25,75,25,50,37.5,1,0.6987216388812134,3.893617021276596
19081,1653968935-5581cfae-4c4e-4f72-9488-a010aaedca0d,swarm of rats,1,1,3,0.3333333333333333,0.25,50,75,25,50,37.5,0,0.3835212000318952,3.090909090909091
19084,1664746458-5da1e493-1d3d-4aff-96da-97dafc65fe12,mummy lord,1,0,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
19097,1658830508-615ad68d-d57f-4c73-85c6-a35ee2e0d1d5,awakened tree,1,1,2,0.5,2.0,450,3350,450,2900,1675.0,1,0.5274229668966511,1.9090909090909092
19098,1658830508-615ad68d-d57f-4c73-85c6-a35ee2e0d1d5,tree blight,1,0,2,0.5,7.0,2900,3350,450,2900,1675.0,0,0.6957055403279659,1.3478260869565217
19100,1661234283-9139a33f-2705-4c80-a9d0-1c8a7760e71d,firenewt warlock of imix,3,3,3,1.0,1.0,200,200,200,200,200.0,1,0.5505952380952381,2.0
19101,1665164720-5da1936e-436d-4ab3-8fd2-79487aee5cc3,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19102,1664068006-d4881472-f56e-4206-9d3d-b84f546f7320,moorbounder,1,1,1,1.0,1.0,200,200,200,200,200.0,1,0.4144444444444444,1.0
19105,1666043532-b51df9e9-8290-44ed-a0ff-8ec361b2e1ea,thug,1,1,2,0.5,0.5,100,125,25,100,62.5,0,0.5489802217541483,2.8378378378378377
19106,1666043532-b51df9e9-8290-44ed-a0ff-8ec361b2e1ea,bandit,1,1,2,0.5,0.125,25,125,25,100,62.5,1,0.676655180005082,4.71078431372549
19107,1667144011-367e4da2-32d0-43e6-9c56-f44009bd4384,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19109,1665100721-8335ffd7-aabb-487e-8e28-bb7acc5b21d0,rakshasa,1,1,1,1.0,13.0,10000,10000,10000,10000,10000.0,1,0.9820484581497798,1.1277533039647578
19110,1662330649-7496bfee-7292-464f-b296-bb3a9103d500,mummy lord,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
19112,1654913867-36870f56-1c1c-431d-bdfb-a381f9eda660,iron golem,1,1,1,1.0,16.0,15000,15000,15000,15000,15000.0,1,0.545316063864451,1.967741935483871
19113,1663601470-81c4d3e2-5852-48c6-a4a5-c40b04c22011,pteranodon,1,1,1,1.0,0.25,50,50,50,50,50.0,1,0.6871037459272753,4.470588235294118
19121,1667069406-e866dc8a-88a4-4dbf-89b1-5dce865c3b41,guard,2,1,2,1.0,0.125,25,25,25,25,25.0,1,0.5240117154281839,4.241379310344827
19122,1669436842-de0e3f75-b551-44d4-b14e-a4c8373baf97,bheur hag,1,0,1,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.5340277777777778,1.5833333333333333
19130,1656499441-74dcd0d5-4657-4817-9b28-dde4e896c095,warhorse,1,0,7,0.14285714285714285,0.5,100,13750,50,3900,1964.2857142857142,0,0.36866590349966305,1.3603603603603605
19131,1656499441-74dcd0d5-4657-4817-9b28-dde4e896c095,giant badger,1,0,7,0.14285714285714285,0.25,50,13750,50,3900,1964.2857142857142,1,0.6817258510068968,1.5185185185185186
19132,1656499441-74dcd0d5-4657-4817-9b28-dde4e896c095,shadow dancer,1,1,7,0.14285714285714285,7.0,2900,13750,50,3900,1964.2857142857142,0,0.33685837971552257,1.4285714285714286
19133,1656499441-74dcd0d5-4657-4817-9b28-dde4e896c095,githyanki knight,1,1,7,0.14285714285714285,8.0,3900,13750,50,3900,1964.2857142857142,0,0.3393959435626102,1.5555555555555556
19134,1656499441-74dcd0d5-4657-4817-9b28-dde4e896c095,reckoner,1,1,7,0.14285714285714285,4.0,1100,13750,50,3900,1964.2857142857142,0,0.21001221001221002,1.3333333333333333
19135,1656499441-74dcd0d5-4657-4817-9b28-dde4e896c095,master thief,1,1,7,0.14285714285714285,5.0,1800,13750,50,3900,1964.2857142857142,0,0.30806277056277054,1.3181818181818181
19136,1656499441-74dcd0d5-4657-4817-9b28-dde4e896c095,assassin,1,1,7,0.14285714285714285,8.0,3900,13750,50,3900,1964.2857142857142,0,0.5727547886141636,2.328125
19137,1665616316-9b7328ab-5030-429b-8e02-1b9588c5d2c3,hydra,1,1,1,1.0,8.0,3900,3900,3900,3900,3900.0,1,0.6367647058823529,1.6666666666666667
19138,1665459081-b2c372c7-e412-40cc-8cf6-9d38bb9e27f7,goristro,1,0,1,1.0,17.0,18000,18000,18000,18000,18000.0,1,0.3206434658815611,1.2380952380952381
19140,1661170001-9d44b04f-fafe-42d3-9046-e293a60a07f2,spirit naga,1,1,1,1.0,8.0,3900,3900,3900,3900,3900.0,1,0.7507232624831309,1.1875
19145,1654951241-1e8752c0-8c79-47af-b1d1-896c19a88cc2,giant crocodile,3,3,3,1.0,5.0,1800,1800,1800,1800,1800.0,1,0.46519508170577684,1.9696969696969697
19148,1667778622-83574763-3c14-4e01-b54f-b317cd52f505,bandit,1,1,1,1.0,0.125,25,25,25,25,25.0,1,0.676655180005082,4.71078431372549
19152,1666573206-4990ae80-44c9-41de-8801-12b7ddae1f9f,wolf,2,2,2,1.0,0.25,50,50,50,50,50.0,1,0.6815263763132141,3.2217898832684826
19154,1669639728-b638aedd-da80-4861-b125-c338eadf6b76,red abishai,1,1,2,0.5,19.0,22000,35000,13000,22000,17500.0,0,0.28970439691027927,2.272727272727273
19156,1669639728-b638aedd-da80-4861-b125-c338eadf6b76,adult green dragon,1,0,2,0.5,15.0,13000,35000,13000,22000,17500.0,1,0.49650997150997145,1.0
19157,1663875029-43f5747a-2516-4b7b-b544-4086cb1d4dfc,roc,1,1,1,1.0,11.0,7200,7200,7200,7200,7200.0,1,0.5555989813968537,1.9787234042553192
19163,1657773675-bb46209e-8684-40e4-8837-f8eccff40e03,rust monster,6,6,6,1.0,0.5,100,100,100,100,100.0,1,0.8560606060606061,4.166666666666667
19168,1667216045-337267ed-99aa-4574-84e9-868eb211951f,giff,4,2,4,1.0,3.0,700,700,700,700,700.0,1,0.7083416583416583,4.454545454545454
19169,1663407368-4262ab73-611d-44a5-8be8-b29b07bfdb58,animated tree,1,0,3,0.3333333333333333,9.0,5000,10000,5000,5000,5000.0,1,0.3844052279458978,2.727272727272727
19170,1663407368-4262ab73-611d-44a5-8be8-b29b07bfdb58,treant,2,0,3,0.6666666666666666,9.0,5000,10000,5000,5000,5000.0,1,0.6750013562043637,2.6666666666666665
19171,1669445636-14cd5214-315e-40af-9a60-b659f66f3033,mage,2,2,16,0.125,6.0,2300,8800,1800,2900,2200.0,0,0.9499754123417226,1.0802620802620804
19172,1669445636-14cd5214-315e-40af-9a60-b659f66f3033,shield guardian,4,6,16,0.25,7.0,2900,8800,1800,2900,2200.0,0,0.4776006821461367,1.3636363636363635
19173,1669445636-14cd5214-315e-40af-9a60-b659f66f3033,earth elemental,1,0,16,0.0625,5.0,1800,8800,1800,2900,2200.0,1,0.5515408623934439,1.6354166666666667
19174,1669445636-14cd5214-315e-40af-9a60-b659f66f3033,fire elemental,9,0,16,0.5625,5.0,1800,8800,1800,2900,2200.0,1,0.40600640253125064,1.8295454545454546
19177,1664142519-326ed387-484d-4f87-8928-454a7ccfc957,ancient red dragon,1,0,1,1.0,24.0,62000,62000,62000,62000,62000.0,1,0.5506653862011005,1.4
19184,1668781272-6d75d558-74d2-44ac-aaf4-835cbc7f9ec5,vrock,1,1,2,0.5,6.0,2300,4100,1800,2300,2050.0,0,0.33231621703940045,1.4411764705882353
19185,1668781272-6d75d558-74d2-44ac-aaf4-835cbc7f9ec5,barlgura,1,1,2,0.5,5.0,1800,4100,1800,2300,2050.0,1,0.4555249919833253,2.0833333333333335
19186,1660447881-833cef32-766d-4560-b87e-0137d286cf0d,adult blue dragon,1,1,1,1.0,16.0,15000,15000,15000,15000,15000.0,1,0.4750832500832501,1.1428571428571428
19187,1669090828-c139cf80-3a40-4cec-b253-c894ecbc0e85,assassin,2,2,2,1.0,8.0,3900,3900,3900,3900,3900.0,1,0.5727547886141636,2.328125
19188,1658277814-6804e293-21a7-4b25-8585-6742280aaa15,wolf,5,0,7,0.7142857142857143,0.25,50,300,50,200,100.0,1,0.6815263763132141,3.2217898832684826
19189,1658277814-6804e293-21a7-4b25-8585-6742280aaa15,dire wolf,1,0,7,0.14285714285714285,1.0,200,300,50,200,100.0,0,0.4398012336088804,2.0720720720720722
19190,1658277814-6804e293-21a7-4b25-8585-6742280aaa15,apprentice wizard,1,0,7,0.14285714285714285,0.25,50,300,50,200,100.0,1,0.32595238095238094,1.1
19192,1665814414-bc7cab0e-5d58-4e0d-80ae-60b4bc257b53,black abishai,2,2,3,0.6666666666666666,7.0,2900,64900,2900,62000,32450.0,1,0.3091238530528032,2.25
19193,1665814414-bc7cab0e-5d58-4e0d-80ae-60b4bc257b53,ancient red dragon,1,2,3,0.3333333333333333,24.0,62000,64900,2900,62000,32450.0,0,0.5506653862011005,1.4
19194,1663106846-94fb0178-acd2-44d8-acd0-d836dae56dfc,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19200,1660173454-8b4f956c-ecc1-445c-bf9d-9d7c975cbc65,mummy lord,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
19204,1666041711-2c379ef9-9e09-459f-a3ec-5f23f6248097,polar bear,5,5,9,0.5555555555555556,2.0,450,650,200,450,325.0,0,0.419731671873887,3.838709677419355
19205,1666041711-2c379ef9-9e09-459f-a3ec-5f23f6248097,screaming devilkin,4,4,9,0.4444444444444444,1.0,200,650,200,450,325.0,1,0.4722222222222222,3.0
19207,1668508134-65761066-18a1-49b7-85d4-3386f1cc4759,giant rat,8,8,9,0.8888888888888888,0.125,25,475,25,450,237.5,1,0.6987216388812134,3.893617021276596
19208,1668508134-65761066-18a1-49b7-85d4-3386f1cc4759,wererat,1,1,9,0.1111111111111111,2.0,450,475,25,450,237.5,0,0.8198113952020202,2.0625
19213,1663307505-25b7c134-c44a-44da-8dbd-1b82bcfc1e95,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19217,1655216257-1236438e-998f-434a-ac1d-51cce2069df5,blue slaad,2,2,2,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.6443898207056101,1.736842105263158
19222,1662162633-e57118ff-b94a-45ee-8961-05a5c33c11e1,adult black dragon,1,1,1,1.0,14.0,11500,11500,11500,11500,11500.0,1,0.565933140933141,1.2592592592592593
19223,1657747784-5a11c495-6c70-4819-b116-59c089774bf3,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19224,1661121242-2e5b0506-96ab-4e9f-bfdd-9972430df550,elder brain dragon,1,1,1,1.0,22.0,41000,41000,41000,41000,41000.0,1,0.4840277777777778,1.3333333333333333
19233,1666103450-70945725-138c-42e8-9e01-33da7ad92c7d,wolf,1,1,1,1.0,0.25,50,50,50,50,50.0,1,0.6815263763132141,3.2217898832684826
19234,1662517195-3c1097da-61f3-4cfc-9374-1922a26d60bf,death knight,1,1,3,0.3333333333333333,17.0,18000,18700,700,18000,9350.0,0,0.5849786093097289,2.1774193548387095
19235,1662517195-3c1097da-61f3-4cfc-9374-1922a26d60bf,phantom warrior,2,2,3,0.6666666666666666,3.0,700,18700,700,18000,9350.0,1,0.18967072131353646,1.8421052631578947
19239,1656770836-aa1ec57f-0096-4af4-a73d-a7aa5c7fde8c,archmage,1,1,11,0.09090909090909091,12.0,8400,21750,50,11500,5437.5,0,0.3743856677861612,1.25
19240,1656770836-aa1ec57f-0096-4af4-a73d-a7aa5c7fde8c,drow inquisitor,1,1,11,0.09090909090909091,14.0,11500,21750,50,11500,5437.5,0,0.28172117331781193,1.7142857142857142
19242,1656770836-aa1ec57f-0096-4af4-a73d-a7aa5c7fde8c,cambion,1,0,11,0.09090909090909091,5.0,1800,21750,50,11500,5437.5,0,0.3710940355940356,1.56
19246,1656770836-aa1ec57f-0096-4af4-a73d-a7aa5c7fde8c,velociraptor,8,0,11,0.7272727272727273,0.25,50,21750,50,11500,5437.5,1,0.6433466079692495,5.256410256410256
19247,1659056643-a5e4356d-622f-4fbd-b0e6-968b423242c9,chardalyn dragon,1,1,1,1.0,11.0,7200,7200,7200,7200,7200.0,1,0.5070152070152071,1.1111111111111112
19248,1660742041-a0323f86-8660-4b6b-8e16-fde5fec62733,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19250,1665871856-54df38ff-ee94-40a1-89d0-72bb4203d65e,drow mage,2,2,2,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.9360144143701191,1.657718120805369
19260,1663694466-f25853d4-24e9-4791-b70d-c1fe8fed94c8,armanite,2,2,3,0.6666666666666666,7.0,2900,17900,2900,15000,8950.0,1,0.49301555931990715,1.608695652173913
19261,1663694466-f25853d4-24e9-4791-b70d-c1fe8fed94c8,marilith,1,1,3,0.3333333333333333,16.0,15000,17900,2900,15000,8950.0,0,0.35876133126133125,1.85
19269,1664579330-0dd7ce4d-8728-478b-bd28-3b65c1a12317,fire elemental,1,1,7,0.14285714285714285,5.0,1800,1900,100,1800,950.0,0,0.40600640253125064,1.8295454545454546
19270,1664579330-0dd7ce4d-8728-478b-bd28-3b65c1a12317,magma mephit,6,6,7,0.8571428571428571,0.5,100,1900,100,1800,950.0,1,0.4956791819291819,3.25
19271,1654376282-9458bc6f-082c-4f56-9478-e989cc72ce14,mimic,4,4,4,1.0,2.0,450,450,450,450,450.0,1,0.4519904725100908,1.8636363636363635
19277,1656989277-5d3c67e7-9a7e-4589-8fac-406a8240b1bd,aboleth,1,1,1,1.0,10.0,5900,5900,5900,5900,5900.0,1,0.5023997557997558,1.28
19282,1662115623-5f79b0e6-f4ce-4658-980c-1c982aabeb21,drow mage,1,1,1,1.0,7.0,2900,2900,2900,2900,2900.0,1,0.9360144143701191,1.657718120805369
19283,1667396350-81891425-25d9-47b3-8704-8845d97a580c,ghoul,1,1,5,0.2,1.0,200,2025,25,1100,506.25,0,0.3703377587291054,2.7357512953367875
19284,1667396350-81891425-25d9-47b3-8704-8845d97a580c,manes,1,1,5,0.2,0.125,25,2025,25,1100,506.25,1,0.29108361257659027,2.275
19285,1667396350-81891425-25d9-47b3-8704-8845d97a580c,fiendish orc,1,1,5,0.2,4.0,1100,2025,25,1100,506.25,0,0.13837475920763334,1.1666666666666667
19286,1667396350-81891425-25d9-47b3-8704-8845d97a580c,owlbear,2,2,5,0.4,3.0,700,2025,25,1100,506.25,0,0.5502189952413699,2.1132075471698113
19291,1660596316-0136fa36-6d70-404a-be5e-cec62c29c203,annis hag,2,2,2,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.4968111518111518,1.2666666666666666
19294,1661889650-26a312c9-1983-4fa3-aaff-28b21f6880fd,mage,1,0,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19298,1663336955-f5e9ea0e-8617-4dfc-b7bc-7a4e3cb639c6,vampire,1,1,1,1.0,13.0,10000,10000,10000,10000,10000.0,1,0.7061820532408768,1.3636363636363635
19300,1667482892-02264fa8-e4f3-46fe-91be-fe04376e0114,ice mephit,1,1,1,1.0,0.5,100,100,100,100,100.0,1,0.6753617874829997,3.606060606060606
19303,1660429875-45899936-0c42-4bd8-bce4-ed4f604be178,dragonborn of sardior,1,1,6,0.16666666666666666,6.0,2300,4700,200,2300,1175.0,0,0.5,1.0
19304,1660429875-45899936-0c42-4bd8-bce4-ed4f604be178,lizard king,1,0,6,0.16666666666666666,4.0,1100,4700,200,2300,1175.0,0,0.16984126984126982,1.3333333333333333
19305,1660429875-45899936-0c42-4bd8-bce4-ed4f604be178,setessan hoplite,2,3,6,0.3333333333333333,4.0,1100,4700,200,2300,1175.0,0,0.30833333333333335,5.0
19306,1660429875-45899936-0c42-4bd8-bce4-ed4f604be178,lizardfolk scaleshield,2,2,6,0.3333333333333333,1.0,200,4700,200,2300,1175.0,1,0.2587301587301587,2.0
19307,1666658381-6f8577d0-6eeb-4fac-b9c7-1e495d7dabb4,mage,2,2,2,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19314,1658010417-8138e7bd-de7e-4357-83ad-d415bcc5fee0,imp,4,4,7,0.5714285714285714,1.0,200,1350,200,700,450.0,1,0.4258591206162938,2.0285714285714285
19315,1658010417-8138e7bd-de7e-4357-83ad-d415bcc5fee0,spined devil,2,2,7,0.2857142857142857,2.0,450,1350,200,700,450.0,0,0.3231014308104578,1.8823529411764706
19316,1658010417-8138e7bd-de7e-4357-83ad-d415bcc5fee0,bearded devil,1,1,7,0.14285714285714285,3.0,700,1350,200,700,450.0,0,0.32002987516067455,1.511111111111111
19317,1668438273-8fb8d31f-eace-4889-8fb3-27ba9f766cc5,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19318,1668610723-438e6f06-9a6b-4afa-9e53-fc26ef549ee4,giant wasp,2,2,3,0.6666666666666666,0.5,100,300,100,200,150.0,1,0.5122049247049247,3.2083333333333335
19319,1668610723-438e6f06-9a6b-4afa-9e53-fc26ef549ee4,mantrap,1,1,3,0.3333333333333333,1.0,200,300,100,200,150.0,0,0.17719298245614035,1.4
19320,1659418835-a4d9982d-7ba1-44d4-83a9-263472d438e4,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19326,1666699973-0a9b513b-a9d1-4c0a-9485-a4283a925698,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19327,1668291560-281bf698-3ffa-4604-9832-3755819edd27,sahuagin,8,8,8,1.0,0.5,100,100,100,100,100.0,1,0.7106820039132291,5.424242424242424
19330,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,basilisk,1,1,66,0.015151515151515152,3.0,700,87600,100,11500,3020.689655172414,0,0.3502604829810712,1.7941176470588236
19331,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,wraith,2,2,66,0.030303030303030304,5.0,1800,87600,100,11500,3020.689655172414,0,0.34556969109322044,1.78
19332,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,orc war chief,1,1,66,0.015151515151515152,4.0,1100,87600,100,11500,3020.689655172414,0,0.25687590187590187,1.32
19333,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,knight,1,1,66,0.015151515151515152,3.0,700,87600,100,11500,3020.689655172414,0,0.604887136672851,2.757142857142857
19334,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,illusionist wizard,1,2,66,0.015151515151515152,3.0,700,87600,100,11500,3020.689655172414,0,0.08777910685805423,1.0
19336,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,priest,1,1,66,0.015151515151515152,2.0,450,87600,100,11500,3020.689655172414,0,0.3179381615116909,1.88
19337,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,shield guardian,5,5,66,0.07575757575757576,7.0,2900,87600,100,11500,3020.689655172414,0,0.4776006821461367,1.3636363636363635
19340,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,mage,1,1,66,0.015151515151515152,6.0,2300,87600,100,11500,3020.689655172414,0,0.9499754123417226,1.0802620802620804
19341,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,chardalyn dragon,1,1,66,0.015151515151515152,11.0,7200,87600,100,11500,3020.689655172414,0,0.5070152070152071,1.1111111111111112
19344,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,vellynne harpell,5,7,66,0.07575757575757576,4.0,1100,87600,100,11500,3020.689655172414,0,0.07575757575757576,5.0
19345,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,giant vulture,11,11,66,0.16666666666666666,1.0,200,87600,100,11500,3020.689655172414,0,0.40726495726495726,3.230769230769231
19347,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,sperm whale,2,2,66,0.030303030303030304,8.0,3900,87600,100,11500,3020.689655172414,0,0.21382575757575759,1.25
19348,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,young sea serpent,1,1,66,0.015151515151515152,8.0,3900,87600,100,11500,3020.689655172414,0,0.4330808080808081,2.0
19350,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,ancient sea serpent,2,4,66,0.030303030303030304,14.0,11500,87600,100,11500,3020.689655172414,0,0.4127272727272727,2.0
19351,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,giant crocodile,1,0,66,0.015151515151515152,5.0,1800,87600,100,11500,3020.689655172414,0,0.46519508170577684,1.9696969696969697
19352,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,frost giant,1,1,66,0.015151515151515152,8.0,3900,87600,100,11500,3020.689655172414,0,0.5095987823880626,3.6458333333333335
19353,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,auril (first form),1,1,66,0.015151515151515152,9.0,5000,87600,100,11500,3020.689655172414,0,0.06186868686868687,1.0
19354,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,giant ape,3,0,66,0.045454545454545456,7.0,2900,87600,100,11500,3020.689655172414,0,0.4786851349544848,1.7205882352941178
19355,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,auril (second form),1,1,66,0.015151515151515152,10.0,5900,87600,100,11500,3020.689655172414,0,0.07007575757575757,1.0
19357,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,roc,1,1,66,0.015151515151515152,11.0,7200,87600,100,11500,3020.689655172414,0,0.5555989813968537,1.9787234042553192
19359,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,piercer,5,5,66,0.07575757575757576,0.5,100,87600,100,11500,3020.689655172414,1,0.20454545454545453,3.5
19360,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,champion,1,1,66,0.015151515151515152,9.0,5000,87600,100,11500,3020.689655172414,0,0.4396421865171865,1.6458333333333333
19361,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,frost giant skeleton,3,3,66,0.045454545454545456,6.0,2300,87600,100,11500,3020.689655172414,0,0.34690605962664783,1.5
19364,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,ice troll,1,1,66,0.015151515151515152,8.0,3900,87600,100,11500,3020.689655172414,0,0.20922040922040921,1.3333333333333333
19365,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,yeti,7,7,66,0.10606060606060606,3.0,700,87600,100,11500,3020.689655172414,0,0.4962978502978503,2.84
19366,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,silver dragon wyrmling,2,1,66,0.030303030303030304,2.0,450,87600,100,11500,3020.689655172414,0,0.030303030303030304,2.0
19367,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,giant walrus,1,1,66,0.015151515151515152,4.0,1100,87600,100,11500,3020.689655172414,0,0.18495911495911496,4.571428571428571
19368,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,abominable yeti,2,2,66,0.030303030303030304,9.0,5000,87600,100,11500,3020.689655172414,0,0.5653780176091389,2.5217391304347827
19369,1660640123-11f9f6e2-3bc4-42c3-b6a7-fee984e0a3c2,huge giant crab,1,0,66,0.015151515151515152,8.0,3900,87600,100,11500,3020.689655172414,0,0.5634539842873176,2.25
19378,1668633943-09ef53dd-0ef7-46ea-8bd7-048921d50fc8,ape,1,1,3,0.3333333333333333,0.5,100,3000,100,2900,1500.0,1,0.5530469843439768,1.7857142857142858
19379,1668633943-09ef53dd-0ef7-46ea-8bd7-048921d50fc8,giant ape,2,2,3,0.6666666666666666,7.0,2900,3000,100,2900,1500.0,0,0.4786851349544848,1.7205882352941178
19382,1657977580-9bb9b0de-4581-4cf7-99f5-e860b64a3788,mage,1,1,1,1.0,6.0,2300,2300,2300,2300,2300.0,1,0.9499754123417226,1.0802620802620804
19384,1657607391-45e9ff64-ddd9-4d3f-a246-2c8856d71223,hezrou,1,1,2,0.5,8.0,3900,6200,2300,3900,3100.0,0,0.2975975093984962,1.75
19385,1657607391-45e9ff64-ddd9-4d3f-a246-2c8856d71223,chasme,1,1,2,0.5,6.0,2300,6200,2300,3900,3100.0,1,0.3628017762288862,1.0
19388,1668812833-17b8700f-79b8-45c3-b034-b36021c42e51,black dragon wyrmling,2,3,4,0.5,2.0,450,900,450,450,450.0,1,0.33999999999999997,1.3
19389,1668812833-17b8700f-79b8-45c3-b034-b36021c42e51,awakened tree,2,2,4,0.5,2.0,450,900,450,450,450.0,1,0.5274229668966511,1.9090909090909092
19391,1664889794-63944d44-f446-4c75-a5c1-266c2c60f8d3,mummy lord,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
19394,1657663911-655a2633-ce67-4bfb-ad5e-e06633f40960,goblin boss,1,0,11,0.09090909090909091,1.0,200,250,50,200,125.0,0,0.18939315534895537,1.4864864864864864
19395,1657663911-655a2633-ce67-4bfb-ad5e-e06633f40960,goblin,10,3,11,0.9090909090909091,0.25,50,250,50,200,125.0,1,0.6925020877876362,4.173469387755102
19400,1666751403-97252763-9fef-42fd-8336-f5078cea5219,mummy lord,1,1,1,1.0,15.0,13000,13000,13000,13000,13000.0,1,0.9416481481481482,1.09
19401,1663810857-533116b6-85c4-41f6-8931-a1448345a3da,griffon,8,8,23,0.34782608695652173,2.0,450,1000,100,450,333.3333333333333,0,0.5440566647088386,2.135135135135135
19403,1663810857-533116b6-85c4-41f6-8931-a1448345a3da,sahuagin,8,8,23,0.34782608695652173,0.5,100,1000,100,450,333.3333333333333,1,0.7106820039132291,5.424242424242424
19404,1663810857-533116b6-85c4-41f6-8931-a1448345a3da,merrow,7,1,23,0.30434782608695654,2.0,450,1000,100,450,333.3333333333333,0,0.5207127011474837,3.185185185185185
19407,1658356023-47d7ab80-0760-4a23-b3b5-e6e0da0bace5,gnoll,3,0,3,1.0,0.5,100,100,100,100,100.0,1,0.6118585060573118,4.285714285714286
19409,1663638306-360b6559-3824-4e9b-b3f8-b7539507f4f0,storm giant skeleton,1,1,6,0.16666666666666666,16.0,15000,51700,100,33000,8616.666666666666,0,0.16319421922682792,1.0833333333333333
19410,1663638306-360b6559-3824-4e9b-b3f8-b7539507f4f0,centaur mummy,1,1,6,0.16666666666666666,6.0,2300,51700,100,33000,8616.666666666666,0,0.31689199689199693,1.0909090909090908
19411,1663638306-360b6559-3824-4e9b-b3f8-b7539507f4f0,deathlock,1,1,6,0.16666666666666666,4.0,1100,51700,100,33000,8616.666666666666,0,0.2099601838911302,1.48
